,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
3918,100097,US,"There's a slightly dusty, grassy element to this understated Sauvignon Blanc, but the palate is nicely concentrated, with abundant yellow-peach and tangerine flavors. The lemonade-like acidity is brisk and refreshing. Drink now.",,85,15.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,White Springs 2009 Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,White Springs
3919,119597,US,"The medium-intense aromas of honeyed nut, glazed pineapple and papaya are rich and exotic. Medium to full bodied, the palate bears snappy acidity that keeps the wine feeling vibrant. A slight papaya-seed-like bitterness creates some tension, which lingers on the finish.",,87,23.0,Virginia,Virginia,,,,Cooper Vineyards 2011 Viognier (Virginia),Viognier,Cooper Vineyards
3920,27276,Portugal,"Want dense tannins? Then this your wine. Of course, it has much more than that. It has mineral-driven stone fruit flavors, a sense of terroir, of restrained power. It also has a serious side, and definite aging potential.",Escada,92,18.0,Douro,,,Roger Voss,@vossroger,DFJ Vinhos 2007 Escada Red (Douro),Portuguese Red,DFJ Vinhos
3921,61749,Portugal,"This is an earthy blend of Touriga Nacional, Jaen and Trincadeira. Unencumbered by wood aromas, it's full of structured red berry fruit and balanced acidity and is ready to drink.",Encosta da Vinha,85,10.0,Dão,,,Roger Voss,@vossroger,Boas Quintas 2014 Encosta da Vinha Red (Dão),Portuguese Red,Boas Quintas
3922,106096,US,"Not really sweet, and not entirely Riesling (the blend includes 13% Gewürztraminer and 10% Pinot Gris), this off-dry wine tastes like fresh squeezed apple juice, lightly sweetened.",Sweet,84,20.0,Washington,Lake Chelan,Columbia Valley,Paul Gregutt,@paulgwine ,Lake Chelan 2010 Sweet Riesling (Lake Chelan),Riesling,Lake Chelan
3923,18736,Chile,"Big, bulky, ripe aromas of cassis and blackberry come with a hint of cedar and spice. This Cab shows a clampy, tannic mouthfeel and loamy, ultraripe flavors of blackberry and cassis. Fudge, mocha and blackberry flavors drive the finish on this ripe wine from a hot vintage.",Cuvée Alexandre Apalta Vineyard,90,24.0,Colchagua Valley,,,Michael Schachner,@wineschach,Lapostolle 2012 Cuvée Alexandre Apalta Vineyard Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Lapostolle
3924,80534,US,"This has brisk acidity, finely ground tannins and an intense minerality that gives it a nervy core. The palate is light and silky, yet it has intensely concentrated flavors of sour cherry candy, raspberry jam and sandalwood. It's a fine wine to drink now, and it should develop in the bottle over the next 5–6 years.",La Encantada Vineyard,92,55.0,California,Sta. Rita Hills,Central Coast,,,Antonio Patric 2009 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Antonio Patric
3925,56886,US,"Concentrated and slightly dried red cherry meets with cola on the nose of this densely packed, heavy-bodied bottling. The palate shows very dried red fruit with a touch of nutmeg spice.",Grand Reserve,86,26.0,California,Central Coast,Central Coast,Matt Kettmann,@mattkettmann,Kendall-Jackson 2014 Grand Reserve Pinot Noir (Central Coast),Pinot Noir,Kendall-Jackson
3926,38319,US,"This selection is from Terravant Wine Company, a custom-crush facility in Santa Barbara County. Dry and tannic, it shows classic Cabernet Sauvignon character. It has a smoothness often associated with Napa Valley wines and flavors of blackberry, black currant and oak.",,90,13.0,California,California,California Other,,,Barrel Ranch 2009 Cabernet Sauvignon (California),Cabernet Sauvignon,Barrel Ranch
3927,6955,Germany,"This is a somewhat soft and friendly wine, filled with ripe peaches and pears, and with a backbone of lime-like citrus. It even boasts a subtle dose of minerality. Yet it lacks the power and precision of some of the other Rebholz wines, instead settling for being soft and cuddly rather than profound.",Von Rotliegenden Spätlese,89,45.0,Pfalz,,,Joe Czerwinski,@JoeCz,Ökonomierat Rebholz 2007 Von Rotliegenden Spätlese Riesling (Pfalz),Riesling,Ökonomierat Rebholz
3928,50400,US,"This proprietary blend of 62% Sémillon and 38% Sauvignon Blanc seems on the sweet side. It tastes like a honeyed fruit drink, with orange and tropical fruit flavors, plus hints of white pepper and spicy tobacco.",Seta,86,42.0,California,Napa Valley,Napa,,,Signorello 2011 Seta Semillon-Sauvignon Blanc (Napa Valley),Semillon-Sauvignon Blanc,Signorello
3929,103214,Chile,"Grassy, slightly green aromas are fresh and suggest cactus pad. This is easy on the palate, with flavors of citrus fruits and green herbs, such as tarragon and rosemary. A crisp finish is just solid enough to maintain integrity.",120,86,8.0,Colchagua Valley,,,Michael Schachner,@wineschach,Santa Rita 2015 120 Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Santa Rita
3930,19228,US,"The name suggests the Aussie Shiraz style of this richly fruity Syrah. It offers a mouthburst of juicy raspberries, blackberries, cherries, cocoa, bacon, licorice and sandalwood, wrapped into firm tannins. Drink now, with rich fare, like BBQ or a holiday smoked ham.",Grower's Reserve Shazzam!,86,28.0,California,Sonoma Coast,Sonoma,,,Clary Ranch 2006 Grower's Reserve Shazzam! Syrah (Sonoma Coast),Syrah,Clary Ranch
3931,62149,US,"Dark, black and leathery, this wine has an Old-World spirit and rusticity, a dearth of fruit under smooth, thick and dense tannins as well as oak.",Betsy's Vineyard,86,32.0,California,Knights Valley,Sonoma,Virginie Boone,@vboone,Lawer 2013 Betsy's Vineyard Syrah (Knights Valley),Syrah,Lawer
3932,37987,US,"Smoked cherries, black licorice and grilled fennel aromas form the nose of this wine from the Miller family and winemaker Trey Fletcher, with a bit of graphite at the edges. The fresh, crisp palate offers sharp hibiscus and red fruits, with clove spice and cinnamon-smoked meat on the perimeter, culminating in a bit of sour cranberry fruit.",,92,60.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Bien Nacido 2012 Pinot Noir (Santa Maria Valley),Pinot Noir,Bien Nacido
3933,5800,Argentina,"Earthy cherry and prune aromas lack pop and seem damp. This is astringent across the palate, with flavors of prune and oaky vanilla. A raisiny, mealy finish is choppy and exits with the aftertaste of prune.",,83,8.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Region 1 2014 Malbec (Mendoza),Malbec,Region 1
3934,102499,Italy,"Perfumed with woodland berry, dried rose, cake spice and sweet pipe tobacco, this is one of the most impressive of the '09 Riservas. The delicious, full-bodied palate offers layers of juicy black cherry, clove, cinnamon, licorice and mineral. Firm, ripe tannins give it structure and a polished feel. Drink 2019–2029.",Vignolo Riserva,95,100.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cavallotto 2009 Vignolo Riserva  (Barolo),Nebbiolo,Cavallotto
3935,15566,Italy,"Blue flower, truffle, underbrush and perfumed berry aromas lead the nose on this structured but elegant wine. Firm, polished tannins provide the framework for crushed Morello cherry, black raspberry, white pepper and menthol flavors. It delivers an enviable combination of structure and finesse. Drink 2016–2029.",Cannubi,94,165.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Borgogno 2009 Cannubi  (Barolo),Nebbiolo,Borgogno
3936,99383,US,"A heavy, fleshy wine that sits in the mouth and lacks vivacity despite some magnificently ripe flavors. Tons of blackberries, cherries, currants and oak, with solid tannins, but a little inert. Its best bet is a few years in the cellar.",,86,35.0,California,Napa Valley,Napa,,,Amici 2008 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Amici
3937,21809,US,"There's the slightest touch of sourdough-like yeast on the nose of this wine from the longtime organic vineyard. That gives intrigue to the ripe watermelon, bubblegum and buttery cherry aromas. Verve on the palate conveys red fruit cut by a rain-on-cement minerality.",Rosé of,89,18.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Buttonwood 2014 Rosé of Syrah (Santa Ynez Valley),Syrah,Buttonwood
3938,30444,Germany,"Whiffs of freshly pressed apple cider and honey lend a rustic, homey appeal to this brisk off-dry Riesling. It's juicy and thirst quenching with a revitalizing lemonade finish. Drink now through 2019.",Kabinett,87,13.0,Mosel,,,Anna Lee C. Iijima,,Carl Graff 2015 Kabinett Riesling (Mosel),Riesling,Carl Graff
3939,5075,Spain,"Raspberry and cherry aromas are juicy and wiry, with no fat at all. Pure, simple berry flavors come with a touch of spice, while the finish is short yet juicy. An easy-drinking and approachable selection.",Smooth Red,87,8.0,Central Spain,Valdepeñas,,Michael Schachner,@wineschach,Viña Albali 2012 Smooth Red Tempranillo (Valdepeñas),Tempranillo,Viña Albali
3940,74393,France,"From one of the villages that lies behind the primary Chardonnay vineyards of the Côte de Beaune, this is already smooth, fruity and perfumed. It has attractive acidity and a rich, baked apple character that is pointed up by the layer of toastiness. Drink now, although the wine will be better from 2017.",Sous le Château,88,46.0,Burgundy,Saint-Romain,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2013 Sous le Château  (Saint-Romain),Chardonnay,Jean-Luc and Paul Aegerter
3941,75410,US,"A good Cabernet, but outclassed in a flight by its more concentrated and attractive competitors. Taste too fruity, in a jammy sense, and over-oaked, showing lots of upfront vanilla extract and buttered toast. Could well develop bottle character after 2012, but it's a dice throw.",,86,50.0,California,Rutherford,Napa,,,Lieff 2006 Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Lieff
3942,26683,France,"With its sweet wood, dense fruit and jammy character, this is a rich wine. It has some solid tannins, but they are almost lost in the welter of soft strawberry, nutmeg and juicy red berries. Typically with 2005, this is a wine whose opulence appeals now, but those tannins do suggest some good aging.",Les Suchots Premier Cru,91,145.0,Burgundy,Vosne-Romanée,,Roger Voss,@vossroger,Chanson Père et Fils 2005 Les Suchots Premier Cru  (Vosne-Romanée),Pinot Noir,Chanson Père et Fils
3943,16846,Italy,"Thin brambly aromas and wet rubber don't bode well for the mouth, which is thin, tart and dominated by pie cherries and apple skins. A long, starching finish sends it on its way without much charm.",Le Mandorlae,80,11.0,Tuscany,Morellino di Scansano,,Michael Schachner,@wineschach,Baroncini 1998 Le Mandorlae  (Morellino di Scansano),Sangiovese,Baroncini
3944,40223,US,"An easy, likeable Pinot Noir. It's drinkable now for its light, silky texture and savory cherry, cola and spice flavors.",Rita's Earth,86,23.0,California,Sta. Rita Hills,Central Coast,,,Babcock 2007 Rita's Earth Pinot Noir (Sta. Rita Hills),Pinot Noir,Babcock
3945,56372,Portugal,"Dry, firm and toasty, this has acidity over a tight black currant character. That makes it feel almost as much wine as Port, the woody character adding to the dry side.",Quinta Vale d'Agodinho Vintage,86,68.0,Port,,,Roger Voss,@vossroger,Quevedo 2008 Quinta Vale d'Agodinho Vintage  (Port),Port,Quevedo
3946,9235,France,"Owned by the Bernard family who also own one of the major Bordeaux negociants, Millésima, the wine is structured, deliciously fruity and with a series of smoky tannins that will allow it to age. It comes from a vineyard close to Pauillac and that shows in the dense Cabernet Sauvignon that gives the wine its weight. Drink from 2021.",,91,17.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Peyrabon 2014  Haut-Médoc,Bordeaux-style Red Blend,Château Peyrabon
3947,39,Italy,"Part of the natural wine movement, this wine is made from organic grapes, and the label is printed with vegetable ink on recycled paper. The quality of fruit is very nice, with a juicy palate and a bright berry flavor on the finish.",Purato Made With Organic Grapes,86,12.0,Sicily & Sardinia,Sicilia,,,,Feudo di Santa Tresa 2011 Purato Made With Organic Grapes Nero d'Avola (Sicilia),Nero d'Avola,Feudo di Santa Tresa
3948,8189,France,"A delicious, mature Champagne, probably Jacquart's best release. The initial youthful softness has been transformed into a rich, toasty, aromatic wine, with a ripe, but crisp finish. It is now in perfect condition.",Katarina Brut,91,,Champagne,Champagne,,Roger Voss,@vossroger,Jacquart NV Katarina Brut  (Champagne),Champagne Blend,Jacquart
3949,128481,US,"An absolutely delicious wine. It's like a fine Pinot Noir in the silky texture, yet deeper and bolder, almost Grenache-like, in the blackberries, cherries and currants, with tangy notes of oranges and vanilla. Dry and richly tannic, this is one of the few Sangioveses that's perfectly ripe and eminently drinkable. Drink now.",Gran Premio Three Creek Vineyard,91,40.0,California,Santa Ynez Valley,Central Coast,,,Cimarone 2007 Gran Premio Three Creek Vineyard Sangiovese (Santa Ynez Valley),Sangiovese,Cimarone
3950,25689,Argentina,"Warm, slightly leathery and earthy on the nose, with a hint of cheese. Feels full, nice and solid, with decent depth. Flavors of black fruits and pastry are friendly, while the finish is pleasant. Delivers all it can for the price.",,88,11.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Septima 2010 Malbec (Mendoza),Malbec,Septima
3951,37327,US,"This is the winery's Meritage red, although with 75% Cabernet Sauvignon they could have bottled it as that variety. It's nearly always Sebastiani's best Bordeaux-style wine, but the '05 is something of a letdown from past vintages. It's elegantly structured and nicely flavored, with subtle currant, cherry, olive and smoke flavors, but has a bitter taste throughout.",Secolo Red Wine,85,35.0,California,Sonoma County,Sonoma,,,Sebastiani 2005 Secolo Red Wine Red (Sonoma County),Bordeaux-style Red Blend,Sebastiani
3952,60219,France,"Fruity and rounded, this has attractive, citrus-like acidity that cuts through the caramel and apricot flavors. There is a delicious, forward orange-juice flavor that adds to the fresh feel of the wine. It's ready to drink, although it will also age.",Sentier du Clou Premier Cru,91,55.0,Burgundy,Saint-Aubin,,Roger Voss,@vossroger,Olivier Leflaive 2010 Sentier du Clou Premier Cru  (Saint-Aubin),Chardonnay,Olivier Leflaive
3953,53195,France,"The latest release of the legendary Comtes de Champagne comes from a great vintage. It has full, toasty bottle-age notes that give the wine depth of flavor, with a ripe, rounded mouthfeel and taut acidity. An almond note combines with the citrus-driven acidity on the finish.",Comtes de Champagne Blanc de Blancs Brut,94,171.0,Champagne,Champagne,,Roger Voss,@vossroger,Taittinger 2002 Comtes de Champagne Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Taittinger
